provider,title,tags,rating,reviews
University of Colorado Boulder,Master of Science in Data Science,Theoretical Computer Science& Probability &amp; Statistics& General Statistics& Algorithms& Data Management& Mathematics& Strategy and Operations& Computer Architecture& Databases& Leadership and Management& Hardware Design& Statistical Programming& Communication& Machine Learning& Research and Design& Operating Systems& Data Analysis& SQL& Writing& Data Structures& Business Communication& Project Management& Computer Programming& Regression& Software Engineering& Entrepreneurship& Database Design& Probability Distribution& Business Analysis& Computer Graphics& Computer Networking& Data Visualization& Database Theory& Design and Product& Human Computer Interaction& Data Model& Database Administration& Database Application& Machine Learning Algorithms& Operations Research& Statistical Analysis& Statistical Machine Learning& Systems Design& Accounting& Estimation& Finance& Problem Solving& Statistical Tests& Internet Of Things& Network Architecture& Computer Vision& Graph Theory& PostgreSQL& Deep Learning& Geometry& User Experience& Applied Mathematics& Marketing& Computer Graphic Techniques& Algebra& Cryptography& Mathematical Theory &amp; Analysis& Programming Principles& Python Programming& Supply Chain and Logistics& Business Psychology& Interactive Design& Critical Thinking& Security Engineering& Data Mining& Correlation And Dependence& Distributed Computing Architecture& Linear Algebra& User Experience Design& Differential Equations& Cost Accounting& Experiment& Cloud Computing& Computational Logic& Financial Analysis& Scrum (Software Development)& Applied Machine Learning& Calculus& Econometrics& Feature Engineering& Graphic Design& Other Programming Languages& Sales& Software Architecture& Software Testing& System Programming& Visual Design& Artificial Neural Networks& Market Analysis& Statistical Visualization& Data Warehousing& Computer Programming Tools& Strategy& Basic Descriptive Statistics& Computational Thinking& Data Analysis Software& Exploratory Data Analysis& Material Handling& Matlab& Organizational Development& Product Lifecycle& Risk Management& Amazon Web Services& Big Data& Cloud Platforms& Culture& Cyberattacks& Decision Making& Graphics Software& Human Resources& Microarchitecture& Security Strategy& Application Development& Computer Security Models& Network Model& NoSQL& Operational Analysis& Product Design& Reinforcement Learning& Software Security& System Security& User Research& Plot (Graphics)& R Programming& Account Management& Banking& BlockChain& Budget Management& Business Process Management& C Programming Language Family& Data Architecture& FinTech& Financial Accounting& Financial Management& Geovisualization& Inventory Management& Management Accounting& Markov Model& Natural Language Processing& Operations Management& Planning& Product Management& Spreadsheet Software& Storytelling& Computer Science& Computer Security Incident Management& Data Science& Dimensionality Reduction& Forecasting& Journalism& Leadership Development& Linux& Network Analysis& Network Security& System Software,3,20
University of Colorado Boulder,Master of Engineering in Engineering Management,Theoretical Computer Science& Probability &amp; Statistics& General Statistics& Algorithms& Data Management& Mathematics& Strategy and Operations& Computer Architecture& Databases& Leadership and Management& Hardware Design& Statistical Programming& Communication& Machine Learning& Research and Design& Operating Systems& Data Analysis& SQL& Writing& Data Structures& Business Communication& Project Management& Computer Programming& Regression& Software Engineering& Entrepreneurship& Database Design& Probability Distribution& Business Analysis& Computer Graphics& Computer Networking& Data Visualization& Database Theory& Design and Product& Human Computer Interaction& Data Model& Database Administration& Database Application& Machine Learning Algorithms& Operations Research& Statistical Analysis& Statistical Machine Learning& Systems Design& Accounting& Estimation& Finance& Problem Solving& Statistical Tests& Internet Of Things& Network Architecture& Computer Vision& Graph Theory& PostgreSQL& Deep Learning& Geometry& User Experience& Applied Mathematics& Marketing& Computer Graphic Techniques& Algebra& Cryptography& Mathematical Theory &amp; Analysis& Programming Principles& Python Programming& Supply Chain and Logistics& Business Psychology& Interactive Design& Critical Thinking& Security Engineering& Data Mining& Correlation And Dependence& Distributed Computing Architecture& Linear Algebra& User Experience Design& Differential Equations& Cost Accounting& Experiment& Cloud Computing& Computational Logic& Financial Analysis& Scrum (Software Development)& Applied Machine Learning& Calculus& Econometrics& Feature Engineering& Graphic Design& Other Programming Languages& Sales& Software Architecture& Software Testing& System Programming& Visual Design& Artificial Neural Networks& Market Analysis& Statistical Visualization& Data Warehousing& Computer Programming Tools& Strategy& Basic Descriptive Statistics& Computational Thinking& Data Analysis Software& Exploratory Data Analysis& Material Handling& Matlab& Organizational Development& Product Lifecycle& Risk Management& Amazon Web Services& Big Data& Cloud Platforms& Culture& Cyberattacks& Decision Making& Graphics Software& Human Resources& Microarchitecture& Security Strategy& Application Development& Computer Security Models& Network Model& NoSQL& Operational Analysis& Product Design& Reinforcement Learning& Software Security& System Security& User Research& Plot (Graphics)& R Programming& Account Management& Banking& BlockChain& Budget Management& Business Process Management& C Programming Language Family& Data Architecture& FinTech& Financial Accounting& Financial Management& Geovisualization& Inventory Management& Management Accounting& Markov Model& Natural Language Processing& Operations Management& Planning& Product Management& Spreadsheet Software& Storytelling& Computer Science& Computer Security Incident Management& Data Science& Dimensionality Reduction& Forecasting& Journalism& Leadership Development& Linux& Network Analysis& Network Security& System Software,3,20
University of Colorado Boulder,Master of Science in Electrical Engineering,Theoretical Computer Science& Probability &amp; Statistics& General Statistics& Algorithms& Data Management& Mathematics& Strategy and Operations& Computer Architecture& Databases& Leadership and Management& Hardware Design& Statistical Programming& Communication& Machine Learning& Research and Design& Operating Systems& Data Analysis& SQL& Writing& Data Structures& Business Communication& Project Management& Computer Programming& Regression& Software Engineering& Entrepreneurship& Database Design& Probability Distribution& Business Analysis& Computer Graphics& Computer Networking& Data Visualization& Database Theory& Design and Product& Human Computer Interaction& Data Model& Database Administration& Database Application& Machine Learning Algorithms& Operations Research& Statistical Analysis& Statistical Machine Learning& Systems Design& Accounting& Estimation& Finance& Problem Solving& Statistical Tests& Internet Of Things& Network Architecture& Computer Vision& Graph Theory& PostgreSQL& Deep Learning& Geometry& User Experience& Applied Mathematics& Marketing& Computer Graphic Techniques& Algebra& Cryptography& Mathematical Theory &amp; Analysis& Programming Principles& Python Programming& Supply Chain and Logistics& Business Psychology& Interactive Design& Critical Thinking& Security Engineering& Data Mining& Correlation And Dependence& Distributed Computing Architecture& Linear Algebra& User Experience Design& Differential Equations& Cost Accounting& Experiment& Cloud Computing& Computational Logic& Financial Analysis& Scrum (Software Development)& Applied Machine Learning& Calculus& Econometrics& Feature Engineering& Graphic Design& Other Programming Languages& Sales& Software Architecture& Software Testing& System Programming& Visual Design& Artificial Neural Networks& Market Analysis& Statistical Visualization& Data Warehousing& Computer Programming Tools& Strategy& Basic Descriptive Statistics& Computational Thinking& Data Analysis Software& Exploratory Data Analysis& Material Handling& Matlab& Organizational Development& Product Lifecycle& Risk Management& Amazon Web Services& Big Data& Cloud Platforms& Culture& Cyberattacks& Decision Making& Graphics Software& Human Resources& Microarchitecture& Security Strategy& Application Development& Computer Security Models& Network Model& NoSQL& Operational Analysis& Product Design& Reinforcement Learning& Software Security& System Security& User Research& Plot (Graphics)& R Programming& Account Management& Banking& BlockChain& Budget Management& Business Process Management& C Programming Language Family& Data Architecture& FinTech& Financial Accounting& Financial Management& Geovisualization& Inventory Management& Management Accounting& Markov Model& Natural Language Processing& Operations Management& Planning& Product Management& Spreadsheet Software& Storytelling& Computer Science& Computer Security Incident Management& Data Science& Dimensionality Reduction& Forecasting& Journalism& Leadership Development& Linux& Network Analysis& Network Security& System Software,3,20
University of Illinois,Graduate Certificate in Accounting Data Analytics,Accounting& Leadership and Management& Finance& Business Analysis& Data Analysis& Financial Accounting& Marketing& Entrepreneurship& Strategy and Operations& Financial Analysis& Sales& Strategy& Communication& Management Accounting& Mergers &amp; Acquisitions& Statistical Programming& Taxes& Business Psychology& Probability &amp; Statistics& Audit& Generally Accepted Accounting Principles (GAAP)& Research and Design& Investment Management& Python Programming& Market Analysis& Marketing Management& Data Visualization& Basic Descriptive Statistics& Customer Analysis& Machine Learning& Corporate Accouting& Financial Management& Human Resources& Project Management& Statistical Analysis& Banking& Culture& Exploratory Data Analysis& Market Research& Marketing Design& Media Strategy &amp; Planning& R Programming& General Accounting& Regression& Business Communication& Business Development& Data Management& Digital Marketing& Organizational Development& Spreadsheet Software& Budget Management& Computer Programming& Cost Accounting& General Statistics& Advertising& Brand Management& Decision Making& Media Production& Accounts Payable and Receivable& Supply Chain and Logistics& Design and Product& Product Marketing& Risk Management& Theoretical Computer Science& Data Visualization Software& Plot (Graphics)& Algorithms& Data Analysis Software& Entrepreneurial Finance& Leadership Development& Machine Learning Algorithms& Operations Management& Software Engineering& Statistical Tests& Performance Management& Data Structures& Inventory Management& Adaptability& Advertising Sales& Big Data& Collaboration& Data Mining& Forecasting& Influencing& Natural Language Processing& Negotiation& People Development& Social Media& Software Testing& Storytelling& Databases& Experiment& Regulations and Compliance& SQL& Statistical Visualization& Agile Software Development& Behavioral Economics& BlockChain& Business Design& Change Management& Conflict Management& Creativity& Extract& Transform& Load& Graph Theory& Human Learning& Innovation& Marketing Psychology& Material Handling& Mathematics& Network Analysis& Planning& Problem Solving& Product Lifecycle& Public Relations& Search Engine Optimization& Securities Sales& Supply Chain Systems& Survey Creation& Web Design& Web Development& Cash Management& Correlation And Dependence& Critical Thinking& Database Administration& Microsoft Excel& Process Analysis& Tableau Software& Back-End Web Development& Business Intelligence& Business Process Management& Computer Graphics& Data Architecture& Econometrics& Game Theory& Human Computer Interaction& Journalism& Operating Systems& Product Management& Scrum (Software Development)& Systems Design& User Research& Virtual Reality,3,20
University of Illinois,Graduate Certificate in Strategic Leadership & Management,Accounting& Leadership and Management& Finance& Business Analysis& Data Analysis& Financial Accounting& Marketing& Entrepreneurship& Strategy and Operations& Financial Analysis& Sales& Strategy& Communication& Management Accounting& Mergers &amp; Acquisitions& Statistical Programming& Taxes& Business Psychology& Probability &amp; Statistics& Audit& Generally Accepted Accounting Principles (GAAP)& Research and Design& Investment Management& Python Programming& Market Analysis& Marketing Management& Data Visualization& Basic Descriptive Statistics& Customer Analysis& Machine Learning& Corporate Accouting& Financial Management& Human Resources& Project Management& Statistical Analysis& Banking& Culture& Exploratory Data Analysis& Market Research& Marketing Design& Media Strategy &amp; Planning& R Programming& General Accounting& Regression& Business Communication& Business Development& Data Management& Digital Marketing& Organizational Development& Spreadsheet Software& Budget Management& Computer Programming& Cost Accounting& General Statistics& Advertising& Brand Management& Decision Making& Media Production& Accounts Payable and Receivable& Supply Chain and Logistics& Design and Product& Product Marketing& Risk Management& Theoretical Computer Science& Data Visualization Software& Plot (Graphics)& Algorithms& Data Analysis Software& Entrepreneurial Finance& Leadership Development& Machine Learning Algorithms& Operations Management& Software Engineering& Statistical Tests& Performance Management& Data Structures& Inventory Management& Adaptability& Advertising Sales& Big Data& Collaboration& Data Mining& Forecasting& Influencing& Natural Language Processing& Negotiation& People Development& Social Media& Software Testing& Storytelling& Databases& Experiment& Regulations and Compliance& SQL& Statistical Visualization& Agile Software Development& Behavioral Economics& BlockChain& Business Design& Change Management& Conflict Management& Creativity& Extract& Transform& Load& Graph Theory& Human Learning& Innovation& Marketing Psychology& Material Handling& Mathematics& Network Analysis& Planning& Problem Solving& Product Lifecycle& Public Relations& Search Engine Optimization& Securities Sales& Supply Chain Systems& Survey Creation& Web Design& Web Development& Cash Management& Correlation And Dependence& Critical Thinking& Database Administration& Microsoft Excel& Process Analysis& Tableau Software& Back-End Web Development& Business Intelligence& Business Process Management& Computer Graphics& Data Architecture& Econometrics& Game Theory& Human Computer Interaction& Journalism& Operating Systems& Product Management& Scrum (Software Development)& Systems Design& User Research& Virtual Reality,3,20
University of Illinois at Urbana-Champaign,Master of Science in Management,Accounting& Leadership and Management& Marketing& Entrepreneurship& Finance& Strategy and Operations& Business Analysis& Data Analysis& Financial Accounting& Strategy& Sales& Research and Design& Taxes& Communication& Business Psychology& Financial Analysis& Management Accounting& Probability &amp; Statistics& Mergers &amp; Acquisitions& Investment Management& Statistical Programming& Human Resources& Market Research& Digital Marketing& Market Analysis& Audit& Design and Product& Data Management& Generally Accepted Accounting Principles (GAAP)& Machine Learning& Python Programming& Culture& Marketing Management& General Accounting& Banking& Customer Analysis& Organizational Development& General Statistics& Corporate Accouting& Basic Descriptive Statistics& Business Development& Data Visualization& Financial Management& Statistical Analysis& Marketing Design& Budget Management& Supply Chain and Logistics& Creativity& Innovation& Leadership Development& Product Marketing& Business& Business Communication& Decision Making& Project Management& Brand Management& Media Strategy &amp; Planning& Conflict Management& Exploratory Data Analysis& R Programming& Regression& Cost Accounting& Operations Management& Risk Management& Media Production& Spreadsheet Software& Accounts Payable and Receivable& Computer Programming& Theoretical Computer Science& Advertising& Collaboration& Product Lifecycle& Contract Management& Negotiation& Product Management& Algorithms& Critical Thinking& Data Visualization Software& Marketing Psychology& Regulations and Compliance& Machine Learning Algorithms& Advertising Sales& Plot (Graphics)& Behavioral Economics& Big Data& Data Analysis Software& Entrepreneurial Finance& Software Engineering& Statistical Tests& Storytelling& Performance Management& Business Design& Data Structures& Databases& Forecasting& Inventory Management& MarTech& Adaptability& Data Mining& Human Computer Interaction& Influencing& Natural Language Processing& People Development& Product Strategy& Social Media& Software Testing& Supply Chain Systems& User Research& Change Management& Database Administration& Experiment& Human Learning& Mathematics& SQL& Statistical Visualization& Survey Creation& Agile Software Development& BlockChain& Business Intelligence& Business Process Management& Extract& Transform& Load& Graph Theory& Material Handling& Network Analysis& Operations Research& People Management& Planning& Problem Solving& Public Relations& Search Engine Optimization& Securities Sales& Security Engineering& Software Security& Web Design& Web Development& Probability Distribution& Cash Management& Correlation And Dependence& Customer Support& Journalism& Microsoft Excel& Packaging and Labeling& Process Analysis& Product Design& Tableau Software& Visual Design& Back-End Web Development& Computer Graphics& Data Architecture& Econometrics& Emotional Intelligence& Employee Relations& Game Theory& Operating Systems& Product Development& Scrum (Software Development)& Systems Design& Virtual Reality,3,20
University of Illinois,Master of Business Administration (iMBA),Accounting& Leadership and Management& Entrepreneurship& Marketing& Finance& Business Analysis& Strategy and Operations& Data Analysis& Research and Design& Financial Accounting& Strategy& Sales& Taxes& Probability &amp; Statistics& Communication& Business Psychology& Financial Analysis& Market Research& Management Accounting& Market Analysis& Mergers &amp; Acquisitions& Investment Management& Statistical Programming& Human Resources& Digital Marketing& Data Management& Financial Management& Audit& Design and Product& Generally Accepted Accounting Principles (GAAP)& Machine Learning& General Statistics& Python Programming& Culture& Marketing Management& General Accounting& Data Visualization& Banking& Customer Analysis& Organizational Development& Corporate Accouting& Regression& Basic Descriptive Statistics& Statistical Analysis& Business Development& Budget Management& Marketing Design& Supply Chain and Logistics& Creativity& Innovation& Leadership Development& Product Marketing& Business& Business Communication& Decision Making& Project Management& R Programming& Brand Management& Media Strategy &amp; Planning& Conflict Management& Exploratory Data Analysis& Risk Management& Cost Accounting& Theoretical Computer Science& Collaboration& Operations Management& Accounts Payable and Receivable& Computer Programming& Forecasting& Media Production& Spreadsheet Software& Advertising& Product Lifecycle& Algorithms& Contract Management& Negotiation& Product Management& Critical Thinking& Data Visualization Software& Marketing Psychology& Regulations and Compliance& Machine Learning Algorithms& Advertising Sales& Plot (Graphics)& Behavioral Economics& Big Data& Data Analysis Software& Entrepreneurial Finance& Software Engineering& Statistical Tests& Storytelling& Performance Management& Business Design& Data Structures& Databases& Inventory Management& MarTech& Adaptability& Data Mining& Human Computer Interaction& Influencing& Natural Language Processing& People Development& Product Strategy& Social Media& Software Testing& Supply Chain Systems& User Research& Change Management& Correlation And Dependence& Database Administration& Experiment& Human Learning& Mathematics& Probability Distribution& SQL& Statistical Visualization& Survey Creation& Agile Software Development& Bayesian Statistics& BlockChain& Business Intelligence& Business Process Management& Extract& Transform& Load& Graph Theory& Material Handling& Network Analysis& Operations Research& People Management& Planning& Problem Solving& Public Relations& Search Engine Optimization& Securities Sales& Security Engineering& Software Security& Web Design& Web Development& Cash Management& Customer Support& Estimation& Journalism& Microsoft Excel& Packaging and Labeling& Process Analysis& Product Design& Tableau Software& Visual Design& Algebra& Back-End Web Development& Computer Graphics& Data Architecture& Data Model& Data Warehousing& Econometrics& Emotional Intelligence& Employee Relations& Game Theory& Operating Systems& Other Programming Languages& Product Development& Scrum (Software Development)& Systems Design& Virtual Reality,3,20
University of Illinois at Urbana-Champaign,Master of Science in Accounting,Accounting& Leadership and Management& Entrepreneurship& Marketing& Finance& Strategy and Operations& Business Analysis& Data Analysis& Research and Design& Financial Accounting& Strategy& Sales& Taxes& Communication& Probability &amp; Statistics& Business Psychology& Financial Analysis& Market Research& Management Accounting& Market Analysis& Mergers &amp; Acquisitions& Investment Management& Statistical Programming& Human Resources& Digital Marketing& Data Management& Financial Management& Audit& Design and Product& Python Programming& Generally Accepted Accounting Principles (GAAP)& Machine Learning& General Statistics& Culture& Marketing Management& Corporate Accouting& General Accounting& Banking& Customer Analysis& Data Visualization& Organizational Development& Basic Descriptive Statistics& Statistical Analysis& Business Development& Regression& Marketing Design& Supply Chain and Logistics& Creativity& Innovation& Leadership Development& Budget Management& Product Marketing& Business& Business Communication& Decision Making& Project Management& R Programming& Brand Management& Media Strategy &amp; Planning& Conflict Management& Contract Management& Exploratory Data Analysis& Computer Programming& Risk Management& Collaboration& Operations Management& Cost Accounting& Theoretical Computer Science& Media Production& Spreadsheet Software& Accounts Payable and Receivable& Forecasting& Advertising& Product Lifecycle& Algorithms& Data Analysis Software& Regulations and Compliance& Negotiation& Product Management& Machine Learning Algorithms& Critical Thinking& Data Visualization Software& Marketing Psychology& Advertising Sales& Behavioral Economics& Big Data& Entrepreneurial Finance& Software Engineering& Statistical Tests& Storytelling& Plot (Graphics)& Performance Management& Business Design& Correlation And Dependence& Data Structures& Databases& Inventory Management& MarTech& Adaptability& Data Mining& Human Computer Interaction& Influencing& Natural Language Processing& People Development& Product Strategy& Social Media& Software Testing& Supply Chain Systems& User Research& Change Management& Human Learning& Survey Creation& Database Administration& Experiment& Mathematics& Probability Distribution& SQL& Statistical Visualization& Agile Software Development& Bayesian Statistics& BlockChain& Business Intelligence& Business Process Management& Employee Relations& Extract& Transform& Load& Graph Theory& Material Handling& Network Analysis& Operations Research& People Management& Planning& Problem Solving& Public Relations& Search Engine Optimization& Securities Sales& Security Engineering& Software Security& Web Design& Web Development& Cash Management& Customer Support& Dimensionality Reduction& Estimation& Journalism& Machine Learning Software& Microsoft Excel& Packaging and Labeling& Process Analysis& Product Design& Statistical Machine Learning& Tableau Software& Visual Design& Algebra& Back-End Web Development& Computer Graphics& Data Architecture& Data Model& Data Warehousing& Econometrics& Emotional Intelligence& Game Theory& Operating Systems& Other Programming Languages& Product Development& Scientific Visualization& Scrum (Software Development)& Systems Design& Virtual Reality& Visualization (Computer Graphics),3,20
Universidad Nacional Autónoma de México,Designing data-intensive applications,Data Architecture& Data Management& Data Model& Data Warehousing& Databases& Advertising& Communication& Marketing,4.4,(36 reviews)
IIT Roorkee,Post Graduate Certificate in 5G Technology and IoT,Machine Learning& Mathematics& Python Programming,3,20
EIT Digital ,Foundations of mining non-structured medical data,Data Analysis,3.9,(21 reviews)
Coursera Project Network,Create Personas to Represent Targeted Users in Miro,Business Psychology& Human Computer Interaction& Persona Research& Research and Design& User Experience& User Experience Design,4.3,(21 reviews)
IBM Skills Network,IBM Data Engineering,Data Management& Databases& SQL& Data Architecture& Big Data& Data Structures& Database Administration& Statistical Programming& Database Theory& Apache& Extract& Transform& Load& Python Programming& Data Warehousing& Database Application& Data Model& Data Analysis& NoSQL& Data Engineering& Distributed Computing Architecture& Database Design& Computer Architecture& Operating Systems& System Programming& System Software& Programming Principles& PostgreSQL& Algebra& Machine Learning& Computer Programming& Applied Machine Learning& Correlation And Dependence& Feature Engineering& General Statistics& Graph Theory& Machine Learning Algorithms& Machine Learning Software& Regression& Statistical Analysis& Statistical Machine Learning& Business Analysis& Data Visualization& Data Visualization Software& Cloud Computing& DevOps& Leadership and Management& Cloud Engineering& Interactive Data Visualization& Basic Descriptive Statistics& Exploratory Data Analysis& Cloud Applications& Data Science& Hardware Design& Kubernetes& Network Architecture& Network Security& Other Programming Languages& Professional Development& Security Engineering& Accounting& Algorithms& Computational Logic& Computational Thinking& Computer Networking& Computer Programming Tools& IBM Cloud& Linux& Mathematical Theory &amp; Analysis& Mathematics& Microarchitecture& Project Management& Security Strategy& Software Architecture& Software Engineering& Strategy and Operations& Theoretical Computer Science,4.6,(40k reviews)
University of Washington,Social Media Data Analytics,General Statistics& Python Programming& Probability &amp; Statistics& Statistical Programming& Data Analysis& Regression& Statistical Analysis& Computer Programming& Correlation And Dependence& Data Management& Data Structures& Probability Distribution& Basic Descriptive Statistics& Communication& Marketing& Mathematics& Social Media,4.1,(280 reviews)
University of Michigan,Applied Plotting, Charting & Data Representation in Python,Computer Graphics& Computer Programming& Data Visualization& Plot (Graphics)& Python Programming& Statistical Programming,4.5,(6.1k reviews)
Nanjing University,Data Processing Using Python,Computer Programming& Python Programming& Computer Science& Data Structures& Theoretical Computer Science& Computational Thinking& Human Computer Interaction& User Experience& Statistical Programming,4.1,(304 reviews)
University of Michigan,Information Extraction from Free Text Data in Health,Computer Programming& Computer Programming Tools& Python Programming,3,20
University of Colorado Boulder,Fundamentals of Data Visualization,Data Visualization,4.8,(13 reviews)
Coursera Project Network,Extract Text Data with Python and Regex,Computer Programming& Python Programming& Statistical Programming,4.3,(13 reviews)
Coursera Project Network,Machine/Deep Learning for Mining Quality Prediction-Enhanced,Deep Learning& Machine Learning& Python Programming,3,20
University of California, Irvine,Cluster Analysis, Association Mining, and Model Evaluation,General Statistics& Human Resources& Probability &amp; Statistics& Theoretical Computer Science& Leadership and Management& Strategy and Operations,4.6,(29 reviews)
University of Illinois at Urbana-Champaign,Applying Data Analytics in Accounting,Accounting& Data Analysis& Data Management& Machine Learning& Statistical Programming& Data Analysis Software& R Programming& Audit& Big Data& BlockChain& Finance& Management Accounting& Natural Language Processing& Software Engineering& Software Testing& Entrepreneurship,4.9,(17 reviews)
University of California San Diego,Code Free Data Science,Computer Graphic Techniques& Computer Graphics& Data Analysis& Probability &amp; Statistics& Big Data& Data Management& Machine Learning,4.3,(182 reviews)
University of Illinois at Urbana-Champaign,Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud,Apache& Data Management& Big Data& Cloud Computing& Computational Thinking& Computer Architecture& Computer Networking& Computer Programming& Data Architecture& Database Theory& Databases& Deep Learning& Distributed Computing Architecture& Leadership and Management& Machine Learning& Network Architecture& Software Architecture& Software Engineering& Tensorflow& Theoretical Computer Science,4.3,(322 reviews)
Coursera Project Network,Mining Quality Prediction Using Machine & Deep Learning,Artificial Neural Networks& Computer Programming& Data Analysis& Machine Learning& Machine Learning Algorithms& Probability &amp; Statistics& Python Programming& Statistical Programming& Tensorflow& Deep Learning& Marketing,4.8,(53 reviews)
SAS,Creating Features for Time Series Data,,3,20
Yonsei University,Hands-on Text Mining and Analytics,Computer Programming& General Statistics& Javascript& Probability &amp; Statistics& Project Management& Research and Design& Strategy and Operations& Visual Design& Web Development,3.9,(40 reviews)
Coursera Project Network,Analyze Text Data with Yellowbrick,Data Analysis& Data Analysis Software& Machine Learning& Statistical Analysis& Data Science& Exploratory Data Analysis& Natural Language Processing& Python Programming,4.4,(82 reviews)
Imperial College London,Master of Science in Machine Learning and Data Science,,3,20
University of Illinois at Urbana-Champaign,Master of Computer Science (feat. Data Science Track),,3,20
IIT Roorkee,Post Graduate Certificate in Data Science & Machine Learning,Statistical Programming& Linear Algebra& Mathematics& Computer Programming& Python Programming& R Programming& Accounting& Big Data& Data Science& Financial Analysis& Machine Learning,3,20
DeepLearning.AI,Deep Learning,Deep Learning& Machine Learning& Artificial Neural Networks& Python Programming& Statistical Programming& Machine Learning Algorithms& Linear Algebra& Applied Machine Learning& Statistical Machine Learning& Dimensionality Reduction& Feature Engineering& Probability &amp; Statistics& Business Psychology& Entrepreneurship& Machine Learning Software& Computer Vision& Marketing& General Statistics& Natural Language Processing& Computer Programming& Leadership and Management& Project Management& Regression& Sales& Strategy& Strategy and Operations& Tensorflow& Differential Equations& Mathematics& Applied Mathematics& Decision Making& Supply Chain Systems& Supply Chain and Logistics& Advertising& Communication& Estimation& Forecasting& Mathematical Theory &amp; Analysis& Statistical Visualization& Algorithms& Theoretical Computer Science& Bayesian Statistics& Calculus& Probability Distribution& Statistical Tests& Big Data& Computer Architecture& Computer Networking& Data Management& Human Computer Interaction& Network Architecture& User Experience& Algebra& Computational Logic& Computer Graphic Techniques& Computer Graphics& Data Structures& Data Visualization& Hardware Design& Interactive Design& Markov Model& Network Model,4.8,(137.4k reviews)
University at Buffalo,Blockchain Basics,BlockChain& Finance& Algorithms& Computational Logic& Computer Architecture& Cryptography& Data Management& Data Structures& Decision Making& Entrepreneurship& FinTech& Hardware Design& Leadership and Management& Mathematical Theory &amp; Analysis& Mathematics& Security Engineering& Theoretical Computer Science,4.6,(7.2k reviews)
Peking University,Bioinformatics: Introduction and Methods 生物信息学: 导论与方法,Bioinformatics& Probability &amp; Statistics& Algorithms& Theoretical Computer Science& Databases& Human Computer Interaction& Machine Learning& Markov Model& User Experience,4.4,(233 reviews)
Google Cloud,Preparing for Google Cloud Certification: Machine Learning Engineer,Machine Learning& Cloud Computing& Google Cloud Platform& Computer Programming& Cloud Platforms& Statistical Programming& Python Programming& Data Management& Applied Machine Learning& Feature Engineering& Tensorflow& Deep Learning& Entrepreneurship& Probability &amp; Statistics& DevOps& Data Analysis& Big Data& Artificial Neural Networks& Business Psychology& Computer Architecture& Exploratory Data Analysis& Regression& Theoretical Computer Science& Data Science& Kubernetes& Apache& Basic Descriptive Statistics& Bayesian Statistics& Computational Thinking& Computer Networking& Data Model& Data Structures& Data Visualization& Distributed Computing Architecture& Extract& Transform& Load& General Statistics& Hardware Design& Machine Learning Algorithms& Machine Learning Software& Network Security& Performance Management& SQL& Security Engineering& Security Strategy& Statistical Machine Learning& Statistical Visualization& Strategy and Operations& Algorithms& Business Analysis& Cloud Applications& Cloud Infrastructure& Cloud Storage& Data Analysis Software& Data Architecture& Data Warehousing& Database Application& Databases& Dimensionality Reduction& Full-Stack Web Development& Information Technology& Natural Language Processing& Statistical Analysis& Web Development,4.6,(24.9k reviews)
Google Cloud,Preparing for Google Cloud Certification: Cloud Security Engineer,Cloud Computing& Computer Networking& Security Engineering& Cloud Platforms& Google Cloud Platform& Network Security& Web Development& Mathematics& Network Analysis& Full-Stack Web Development& Software Security& System Security& Computer Architecture& Android Development& Mobile Development& Cloud Storage& Distributed Computing Architecture& Finance& Google App Engine& Kubernetes& Cloud Infrastructure& Cloud Load Balancing& Operations Management& Regulations and Compliance& Security Strategy& Strategy and Operations& Operating Systems& Billing &amp; Invoicing& Accounting& Audit& Bioinformatics& Cloud API& Cloud Engineering& Cloud Management& Computer Graphic Techniques& Computer Graphics& Continuous Delivery& Continuous Integration& Cryptography& Cyberattacks& DevOps& Entrepreneurship& Machine Learning& Market Research& Probability &amp; Statistics& Research and Design& Software As A Service& Software Engineering& Software Testing& Theoretical Computer Science& Big Data& Cloud Applications& Computer Security Incident Management& Computer Security Models& Data Management& Databases& Extract& Transform& Load& Machine Learning Software& Network Model& Security Software,4.7,(47.7k reviews)
Google Cloud,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Cloud Computing& Google Cloud Platform& Leadership and Management& DevOps& Communication& Web Development& Cloud-Based Integration& Collaboration& Kubernetes& Full-Stack Web Development& Cloud Applications& Strategy and Operations& Computer Architecture& Design and Product& Entrepreneurship& Product Development& Product Management& Cloud Storage& Operations Management& Cloud Load Balancing& Continuous Delivery& Devops Tools& Human Resources& Leadership Development& Research and Design& Cloud Infrastructure& Distributed Computing Architecture& Software Architecture& Software Engineering& Theoretical Computer Science& Google App Engine& Business Psychology& Continuous Integration& Emotional Intelligence& Human Computer Interaction& Problem Solving& Product Design& Recruitment& Talent Management& User Experience& User Experience Design& Accounting& Cloud Engineering& Cloud Management& Cloud Platforms& Computational Thinking& Computer Programming& Cyberattacks& Security Engineering& Software As A Service& Software Testing& Big Data& Billing &amp; Invoicing& Computer Networking& Data Management& Databases& Extract& Transform& Load& Finance& Machine Learning Software& Network Architecture& Network Model,4.7,(51.8k reviews)
